status_account,month_duration,status_savings,years_employment,payment_to_income_ratio,residence_since,age,n_credits,n_guarantors,telephone,is_foreign_worker,age_group,loan_burden,risk_combo,financial_health,employment_stability,has_collateral,credit_amount_log,loan_to_income_proxy,total_credit_exposure,sex_female,sex_male,credit_history_all_paid_here,credit_history_critical_other,credit_history_current_paid,credit_history_delayed_past,credit_history_no_credits,other_installment_plans_bank,other_installment_plans_none,other_installment_plans_stores,housing_for free,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,marital_status_divorced/separated,marital_status_divorced/separated/married,marital_status_married/widowed,marital_status_single,purpose_risk_high_risk,purpose_risk_low_risk,purpose_risk_medium_risk,target
2.0,0.2390131229989254,1.0,1.0,4.0,3.0,27.0,1.05362805315244,1.0,,1.0,1.0,39.04166666666666,3.0,2.6,1.6,1.0,6.843749949006225,-0.9872848160798655,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2.0,1.7011154896873397,0.0,3.0,2.0,4.0,29.0,-0.6951322010424811,1.0,1.0,1.0,1.0,170.61904761904762,3.0,2.2,2.4000000000000004,1.0,8.877242435993919,-0.31416546498141157,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2.0,-0.4920380603452817,3.0,3.0,4.0,3.0,36.0,1.05362805315244,1.0,1.0,1.0,2.0,84.13333333333334,3.0,3.4,2.4000000000000004,1.0,7.141245122350491,-0.3312770543004716,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-0.4920380603452817,1.0,1.0,1.0,2.0,46.0,1.05362805315244,1.0,,1.0,2.0,239.6,3.0,2.6,1.6,1.0,8.187299270155147,-0.6838312164247513,-0.8888453392829397,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
3.0,1.213748034124535,1.0,2.0,4.0,1.0,24.0,-0.6951322010424811,1.0,,1.0,0.0,162.44444444444446,4.0,3.2,2.4000000000000004,1.0,8.674025985443025,0.808017642926453,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,-0.24835433256387934,1.0,4.0,3.0,4.0,48.0,1.05362805315244,1.0,1.0,1.0,2.0,99.72222222222224,4.0,2.0,1.6,0.0,7.493317248862145,-0.46718256177685313,0.7657824010925155,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.213748034124535,1.0,0.0,4.0,3.0,30.0,-0.6951322010424811,1.0,1.0,1.0,1.0,109.97222222222224,6.0,1.4,2.8,1.0,8.283999304248526,0.044635235484036424,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.2390131229989254,0.0,3.0,4.0,4.0,32.0,-0.6951322010424811,1.0,,1.0,1.0,53.54166666666666,6.0,1.0,2.4000000000000004,1.0,7.1592919047975645,-0.7763342513975249,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
3.0,-0.4920380603452817,1.0,1.0,4.0,4.0,23.0,-0.6951322010424811,1.0,1.0,1.0,0.0,26.133333333333333,4.0,3.2,2.4000000000000004,1.0,5.973809611869261,-1.1750793130298343,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,2.1884829452501444,4.0,3.0,1.0,2.0,27.0,1.05362805315244,1.0,1.0,1.0,1.0,228.35416666666663,5.0,3.2,2.4000000000000004,1.0,9.302190025606064,-0.7247331973211334,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2.0,-0.9794055159080864,2.0,4.0,3.0,4.0,35.0,-0.6951322010424811,1.0,1.0,1.0,2.0,305.8888888888889,3.0,3.0,2.4000000000000004,1.0,7.9208096792886,1.7823506150512103,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,-0.9794055159080864,1.0,3.0,4.0,3.0,35.0,-0.6951322010424811,1.0,1.0,1.0,2.0,213.22222222222223,4.0,2.0,2.4000000000000004,1.0,7.560080465021827,1.546748739170358,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,-0.7357217881266841,0.0,2.0,4.0,2.0,30.0,-0.6951322010424811,1.0,,1.0,1.0,169.0,5.0,1.6,2.4000000000000004,1.0,7.615298339825815,0.9033899288747906,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,-0.24835433256387934,0.0,2.0,4.0,2.0,33.0,-0.6951322010424811,1.0,,1.0,1.0,57.888888888888886,5.0,1.6,2.4000000000000004,1.0,6.949856455000773,-0.7130894939783938,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,-1.223089243689489,1.0,4.0,2.0,1.0,49.0,-0.6951322010424811,1.0,1.0,1.0,2.0,71.33333333333333,6.0,1.4,2.4000000000000004,1.0,6.061456918928017,-1.036385378549031,-0.8888453392829397,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,-0.9794055159080864,1.0,2.0,2.0,2.0,36.0,1.05362805315244,2.0,,1.0,2.0,311.0,5.0,1.4,2.4000000000000004,0.0,7.937374696163295,0.7069876789981286,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.4574317619059374,1.0,3.0,2.0,2.0,25.0,1.05362805315244,1.0,,1.0,1.0,126.48717948717947,4.0,2.0,2.4000000000000004,0.0,8.503905297089302,-0.6351876202539694,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2.0,3.163217856375754,1.0,4.0,2.0,4.0,42.0,-0.6951322010424811,1.0,1.0,1.0,2.0,172.76666666666668,3.0,2.6,2.8,1.0,9.246382963323112,-0.29854334598769466,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,-0.7357217881266841,3.0,3.0,3.0,3.0,36.0,-0.6951322010424811,1.0,1.0,1.0,2.0,197.16666666666663,4.0,2.8,2.8,1.0,7.769378609513984,0.5960567786048289,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2.0,-0.24835433256387934,0.0,2.0,2.0,1.0,31.0,-0.6951322010424811,1.0,1.0,1.0,1.0,187.66666666666663,3.0,2.2,2.4000000000000004,1.0,8.12533508671429,-0.19015840068538878,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.898177606647619,1.0,2.0,1.0,4.0,38.0,-0.6951322010424811,1.0,1.0,0.0,2.0,192.4,3.0,2.6,2.4000000000000004,1.0,7.562681246721884,-0.8555013311317594,-1.3025022743768035,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.5732659696057492,1.0,2.0,4.0,2.0,27.0,1.05362805315244,1.0,,1.0,1.0,57.285714285714285,3.0,2.6,1.6,1.0,6.688354713946762,-0.7218646679881683,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,2.1884829452501444,3.0,1.0,1.0,1.0,30.0,1.05362805315244,1.0,,1.0,1.0,174.125,8.0,2.8,2.4000000000000004,1.0,9.031094081699155,-0.9219689444002038,-0.8888453392829397,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,-1.0726311735207972,0.0,5.35066627903756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,-0.7357217881266841,1.0,3.0,4.0,3.0,26.0,-0.6951322010424811,1.0,,1.0,1.0,118.66666666666669,4.0,2.0,2.4000000000000004,1.0,7.261927092702751,0.1711247503222981,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.7263805785617302,1.0,2.0,2.0,1.0,28.0,1.05362805315244,1.0,,1.0,1.0,140.7,8.0,2.0,2.4000000000000004,1.0,8.348064228408266,-0.5318013267054094,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,-1.0726311735207972,0.0,5.35066627903756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2.0,0.2390131229989254,1.0,3.0,4.0,4.0,50.0,-0.6951322010424811,1.0,1.0,1.0,2.0,64.95833333333333,5.0,2.6,2.4000000000000004,1.0,7.352441100243583,-0.6102409906993601,-0.06153146909521212,-0.646869164755947,0.6468691647559474,1.0,-0.6236095644623236,-1.0726311735207972,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,-0.7357217881266841,1.0,2.0,4.0,3.0,24.0,-0.6951322010424811,1.0,,1.0,0.0,184.5,6.0,1.4,1.6,1.0,7.703007682479236,1.12888880836281,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.7357217881266841,4.0,3.0,2.0,4.0,61.0,-0.6951322010424811,1.0,,1.0,2.0,254.91666666666663,3.0,3.8,1.6,0.0,8.026170194946426,0.29902868465555615,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2.0,-0.7357217881266841,0.0,4.0,4.0,4.0,65.0,4.551148561542282,1.0,,1.0,2.0,77.5,2.0,2.2,2.4000000000000004,0.0,6.836259277277067,-0.42778087584480684,4.902351752031153,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,2.1884829452501444,1.0,2.0,1.0,3.0,31.0,-0.6951322010424811,1.0,1.0,1.0,1.0,127.29166666666669,2.0,2.6,2.4000000000000004,1.0,8.717845704894916,-1.092305463583358,-1.3025022743768035,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
2.0,-0.7357217881266841,1.0,4.0,2.0,4.0,34.0,1.05362805315244,1.0,,1.0,1.0,229.91666666666663,6.0,2.6,2.4000000000000004,1.0,7.9229859587111955,0.11717474958457293,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,0.0,5.35066627903756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,-0.7357217881266841,1.0,2.0,4.0,2.0,37.0,-0.6951322010424811,1.0,,1.0,2.0,160.16666666666666,5.0,2.0,1.6,1.0,7.56164174558878,0.7748798147579623,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
2.0,0.2390131229989254,2.0,2.0,2.0,3.0,35.0,1.05362805315244,1.0,,1.0,2.0,172.95833333333334,3.0,3.0,2.4000000000000004,1.0,8.331345424845724,-0.2971491324854838,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,-0.898177606647619,1.0,3.0,4.0,3.0,49.0,1.05362805315244,1.0,1.0,1.0,2.0,103.8,5.0,1.4,2.4000000000000004,1.0,6.946013991099227,-0.04516019645545811,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,-0.4920380603452817,1.0,0.0,1.0,4.0,23.0,-0.6951322010424811,1.0,,1.0,0.0,167.4,6.0,1.4,2.1,1.0,7.828834527588089,-0.9464282986672512,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2.0,0.7263805785617302,1.0,3.0,3.0,2.0,38.0,-0.6951322010424811,1.0,,1.0,2.0,198.46666666666667,2.0,2.6,2.4000000000000004,1.0,8.691986481789401,0.6102413855403656,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,-0.7357217881266841,1.0,1.0,4.0,1.0,22.0,-0.6951322010424811,1.0,,1.0,0.0,154.83333333333334,6.0,1.4,2.4000000000000004,1.0,7.527793987721444,0.6972888024610098,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,-1.0606334251685539,1.0,3.0,4.0,2.0,44.0,-0.6951322010424811,1.0,,1.0,2.0,95.0,5.0,2.0,1.6,0.0,6.634633357861686,-0.17318536674543028,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2.0,-0.4920380603452817,1.0,4.0,4.0,4.0,46.0,1.05362805315244,1.0,1.0,1.0,2.0,121.93333333333334,2.0,2.6,2.4000000000000004,1.0,7.512071245835466,0.2186492453541817,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,-0.24835433256387934,1.0,4.0,2.0,4.0,36.0,2.802388307347361,1.0,1.0,1.0,2.0,294.55555555555554,5.0,1.4,2.8,1.0,8.57602797713713,0.587368201706993,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,-0.7357217881266841,2.0,0.0,4.0,3.0,22.0,-0.6951322010424811,1.0,,1.0,0.0,61.75,6.0,1.8,2.1,1.0,6.60934924316738,-0.6569168340342457,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.0,-0.898177606647619,0.0,4.0,4.0,2.0,45.0,-0.6951322010424811,1.0,,0.0,2.0,128.7,3.0,2.2,1.6,1.0,7.160845906664299,0.3170928422059404,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.2390131229989254,0.0,2.0,4.0,2.0,35.0,-0.6951322010424811,1.0,,1.0,2.0,57.54166666666666,6.0,1.0,2.4000000000000004,1.0,7.231287004327616,-0.7181409921748102,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.0,-1.223089243689489,2.0,4.0,2.0,4.0,42.0,-0.6951322010424811,2.0,1.0,1.0,2.0,224.33333333333331,3.0,3.0,2.4000000000000004,1.0,7.205635176410364,0.0765607040853868,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,2.1884829452501444,1.0,4.0,4.0,4.0,50.0,-0.6951322010424811,1.0,,1.0,2.0,129.66666666666666,5.0,2.0,2.4000000000000004,1.0,8.736328721332908,0.3311562131847631,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,-0.24835433256387934,1.0,0.0,4.0,1.0,27.0,-0.6951322010424811,1.0,,1.0,1.0,41.66666666666666,6.0,1.4,0.0,0.0,6.621405651764134,-0.9490954897149589,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2.0,0.5639247600407953,0.0,1.0,3.0,4.0,40.0,1.05362805315244,2.0,1.0,1.0,2.0,279.42857142857144,5.0,2.2,2.4000000000000004,0.0,8.965079015408355,1.4936358438480393,0.7657824010925155,-0.646869164755947,0.6468691647559474,1.0,-0.6236095644623236,-1.0726311735207972,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.7357217881266841,0.0,3.0,4.0,4.0,23.0,1.05362805315244,1.0,,1.0,0.0,83.0,2.0,2.2,2.4000000000000004,0.0,6.904750769961838,-0.3477651444135742,1.593096271280243,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.2390131229989254,0.0,3.0,4.0,3.0,34.0,1.05362805315244,2.0,1.0,1.0,1.0,117.70833333333331,4.0,1.6,2.4000000000000004,1.0,7.946617563244473,0.15718261530018923,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
2.0,-0.898177606647619,2.0,2.0,3.0,2.0,35.0,-0.6951322010424811,1.0,,0.0,2.0,141.8,3.0,3.0,1.6,0.0,7.257707677160043,-0.008061993700977564,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-0.7357217881266841,2.0,3.0,4.0,3.0,51.0,1.05362805315244,1.0,1.0,1.0,2.0,56.833333333333336,2.0,3.0,2.4000000000000004,1.0,6.52649485957079,-0.7284460484954992,1.593096271280243,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,-1.223089243689489,1.0,4.0,1.0,4.0,39.0,1.05362805315244,1.0,1.0,1.0,2.0,143.33333333333334,5.0,1.4,2.4000000000000004,1.0,6.7580945044277305,-1.0339606594147508,-0.8888453392829397,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,-0.9794055159080864,1.0,1.0,4.0,2.0,34.0,1.05362805315244,1.0,1.0,1.0,1.0,148.55555555555554,7.0,3.2,2.8,1.0,7.198931240688173,0.6059577150698044,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,0.0,5.35066627903756,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,-0.9794055159080864,1.0,1.0,4.0,2.0,22.0,-0.6951322010424811,1.0,1.0,1.0,0.0,185.55555555555557,5.0,2.0,2.4000000000000004,1.0,7.421177528595393,1.144245362879915,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.7263805785617302,2.0,2.0,4.0,4.0,26.0,1.05362805315244,1.0,,1.0,1.0,142.66666666666666,8.0,2.4,1.6,1.0,8.361941906144946,0.5202843056585857,1.593096271280243,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,-1.0726311735207972,0.0,5.35066627903756,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,-0.24835433256387934,1.0,4.0,2.0,1.0,41.0,-0.6951322010424811,1.0,1.0,1.0,2.0,353.3888888888889,4.0,2.0,2.4000000000000004,1.0,8.758098072309089,1.0153311289073739,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-1.223089243689489,2.0,2.0,1.0,2.0,34.0,1.05362805315244,1.0,,1.0,1.0,290.5,3.0,3.0,1.6,0.0,7.463936604468925,-0.4987039105224903,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0,-0.7357217881266841,0.0,4.0,4.0,4.0,38.0,1.05362805315244,1.0,,1.0,2.0,62.833333333333336,5.0,1.6,2.4000000000000004,1.0,6.626717749249025,-0.6411561596614272,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
